0.84750000000000003109 0.033418688633757007156 0.028232406025700325369 0.042382263389300005307
1.0024999999999999467 0.034665130174283208253 0.029697327320821313018 0.04337186588100631901
1.2475000000000000533 0.03654871748775871676 0.031875833322440372264 0.04489160556273299324
1.7024999999999999023 0.039811069440546305309 0.035569386415849231498 0.04758538378535997343
2.5024999999999999467 0.044976896847159213155 0.041269616547770344994 0.051984312537533862442
2.5074999999999998401 0.045007318849271615857 0.041302769277616238619 0.052010635931509237306
3.0024999999999999467 0.047923598049395249587 0.044462695037525562514 0.054553815173642987435
3.5224999999999999645 0.050807196832732270941 0.047556611002046812742 0.057103579134761772718
4.1325000000000002842 0.05399394641994600258 0.050947092655027920172 0.059956598886194333031
5.0025000000000003908 0.058238056715518932149 0.055425005638249598416 0.063805319135633198346
5.6624999999999996447 0.061261907005903754042 0.058594208331540754975 0.066576788372525147475
5.9024999999999998579 0.062325125350856692974 0.059704951637196732039 0.067556411612814379342
6.6025000000000000355 0.06532741576091924407 0.062832565203085569139 0.0703357572647085455
7.0025000000000003908 0.066982619014189045958 0.064551771857943612831 0.071875717387724205598
7.5625 0.069233454702188584884 0.066884461947450832286 0.073977826069708207957


